,1021522Tm169Di EGFR,10311239Ru96Di Rutheni,10311240Ru98Di Rutheni,10311241Ru99Di Rutheni,10311242Ru100Di Rutheni,10311243Ru101Di Rutheni,10311244Ru102Di Rutheni,10311245Ru104Di Rutheni,1031747Er167Di ECadhe,10331253Ir191Di Iridium,10331254Ir193Di Iridium,112475Gd156Di Estroge,117792Dy163Di GATA3,1261726In113Di Histone,1441101Er168Di Ki67,174864Nd148Di SMA,1921755Sm149Di Vimenti,198883Yb176Di cleaved,201487Eu151Di cerbB,207736Tb159Di p53,234832Lu175Di panCyto,3111576Nd143Di Cytoker,312878Gd158Di Progest,322787Nd150Di cMyc,3281668Nd142Di Fibrone,346876Sm147Di Keratin,3521227Gd155Di Slug,361077Dy164Di CD20,378871Yb172Di vWF,473968La139Di Histone,651779Pr141Di Cytoker,6967Gd160Di CD44,71790Dy162Di CD45,77877Nd146Di CD68,8001752Sm152Di CD3epsi,92964Er166Di Carboni,971099Nd144Di Cytoker,98922Yb174Di Cytoker,ArAr80 80ArArArAr80Di,Area,Eccentricity,EulerNumber,Extent,Hg202 202HgHg202Di,I127 127II127Di,In115 115InIn115Di,MajorAxisLength,MinorAxisLength,Nd145Di Twist,Number_Neighbors,Orientation,Pb204 204PbPb204Di,Pb206 206PbPb206Di,Pb207 207PbPb207Di,Pb208 208PbPb208Di,Percent_Touching,Perimeter,Solidity,Xe126 126XeXe126Di,Xe131 131XeXe131Di,Xe134 134XeXe134Di,phospho Histone,phospho S6,phospho mTOR
BaselTMA_SP42_164_X9Y8,492.03706716198855,2644.8963336348534,783.3355619758368,4948.099617362022,4687.3655017614365,6282.865546941757,12220.364472866058,8872.21442425251,5382.838803886935,6970.978186920285,13249.16635657847,97.18828244475614,186.98892739124486,3600.16716624959,158.74782315642182,4767.402379366051,3031.069065499634,615.5910101591586,1214.1325974358147,88.37027843461217,12313.607110869598,1193.2309084809638,316.0069221128547,384.6352230401907,43342.16475537646,175.9863777319011,241.0411384285377,105.63416423733462,147.4936369408878,1156.2583911716938,192.01474122247214,53687.08867377931,168.23341466575476,591.5970823190158,96.1404607203324,18599.83648746634,1056.5754754341478,819.7281532263816,1206494.6964111328,199967.0,1171.4931703209877,1721.0,1076.3573834300041,9565.752253055573,0.0,137.90326078917246,25500.320610523224,17543.394657850266,300.6604988676576,4580.0,5794.7268435023725,2200.4492188692093,136.33240685053087,0.0,0.0,985.2975920551712,70810.75796294212,1505.961598455906,0.0,0.0,97887.59497833252,225.7019795830585,985.5602900712141,719.5260686323408
BaselTMA_SP41_165_X5Y6,588.4590483888203,2793.2351483404636,792.9511625617743,5055.912025332451,4785.946130156517,6479.0993539094925,12624.376395225525,9192.826102733612,2174.7803419544334,3191.5642079487443,6041.552177831531,1884.6410695826419,1669.2393579485433,14205.398367994045,83.7274234209158,7108.72526097373,11751.140341691173,892.3066735576192,1150.3707900444306,166.3507010166952,5113.786464938465,466.6567673278917,1477.0214040757437,648.0060304842978,17700.334766731867,169.32048317549388,318.15545967280593,222.9388392476057,148.43412004209065,1116.2992362827063,166.10728391607927,70075.53720830868,561.669128795644,1595.2593558792116,212.3340434484473,1117.5537501614294,415.6629230052477,34.16146075071885,857615.1721801758,172668.0,1208.4121983200312,1713.0,1058.4549510926008,7083.925629377365,0.0,92.00536676206102,24869.98538708687,15861.020718097687,436.80559798504277,4444.0,-1953.944155439735,1578.8304463624954,126.41271298564955,0.0,0.0,956.6929623076563,66641.38195896149,1489.3800745606422,0.0,0.0,71156.96175384521,514.1263049185804,2369.0155870543726,1097.3073628241893
BaselTMA_SP41_166_X15Y4,893.717824054864,5099.422888487577,1429.9117548316717,9208.0934253335,8699.848536908627,11743.507895469666,22847.783209085464,16569.4882106781,10312.557963804871,7384.930819481611,13998.327561587095,145.78246716277332,1300.8867484121376,29429.48109370126,613.0569057133348,7441.760339083716,22973.70816535136,1917.6801655293777,2723.779925644618,232.35824257602434,37561.17411048118,1909.4039858264605,1401.1750977025022,471.76912974557297,12200.149213116922,236.40723713284243,1014.8644620771582,127.71512716243366,240.366167933159,2034.8786996006966,371.16339230244637,82967.60408948187,393.2910920166361,1650.952248889616,178.20089166195885,1827.1297485920106,4544.472779138458,698.3900757748693,1558646.631072998,356411.0,2135.0445390939713,3059.0,1911.8386587798595,13126.091667413712,0.0,216.64742787653574,45768.451865911484,31077.03704237938,392.72752428758537,14210.0,346.407652980764,2916.2310594916344,201.38385739899277,0.0,0.0,2581.9399435302435,126315.08599281311,2689.8099851608276,0.0,0.0,127095.78806686401,545.3923584153364,1015.9358018672244,3124.104190171625
BaselTMA_SP43_168_X10Y5,5726.485765467557,12930.284316927195,3807.2972251437604,23716.890468508005,22672.450302138925,30805.90368771553,59495.233975589275,43621.56949174404,24132.54608547707,30971.59990081191,58532.00970259309,1993.2952345436615,1173.0891027926014,136178.5262142741,1738.2386900353977,2376.831058459158,4083.552151651565,7654.434738302435,18188.702168804575,1558.276114700433,36547.588887738835,1566.7524133071074,4680.9667682059,7231.8096965180475,41286.581614214614,1719.854425653752,4225.3958442565245,1405.8524499039306,696.2262018587066,3141.500313492492,844.7062870650279,296900.37037295057,1643.9578580093705,3542.9315146722106,804.6693874474397,39485.69401233727,2313.8075093283014,1392.0601033291264,4532260.225463867,526961.0,4764.995610281825,6900.0,4573.905740201473,34730.73524045944,0.0,357.62391848747285,83249.80860948563,56620.94405925274,2559.426822145138,44598.0,4791.689697378315,7902.864094823599,403.0281779412194,0.0,0.0,6757.625333091533,217373.75110554695,6191.292388379574,0.0,0.0,324632.6891555786,1105.1710829699,4249.398825020954,6029.015789552323
BaselTMA_SP42_169_X3Y8,803.5005692111749,4427.336639329791,1320.7545650079846,8313.92444229126,7854.304388999939,10558.796575427055,20554.98501765728,14947.51254272461,5902.316589064563,10569.446266114712,20098.91345822811,807.6056769257418,1984.2092557816627,9634.994471375232,107.46199666300724,8360.108585963171,3589.8416882427528,1828.8324937302486,2695.357018661051,142.65330802363934,17382.075380657116,3543.3630415721304,2104.8327907547027,649.1779829480283,6476.458116759853,1089.6954892268573,2328.8888741333462,132.90673889416294,168.01561681322698,2094.8337816111743,1042.3083057201882,33195.745538916846,187.07580126704352,1131.642403928308,152.06134068589293,1245.3100931166734,4218.421983190406,1824.3917434525135,2326632.7532348633,317735.0,2398.2444003410637,3447.0,2199.955534428358,19476.082549095154,0.0,163.703943874734,46321.52838850021,31285.264544010162,422.0150023044454,16280.0,3412.858423024417,4491.385262742639,248.0757569945416,0.0,0.0,2951.658824601219,124370.7620100975,3053.732651591301,0.0,0.0,178608.5273475647,615.9591375924522,1755.0705698046243,1660.6304815297983
BaselTMA_SP43_170_X3Y3,811.3889772354462,4015.97813308239,1166.6267806440592,7350.177317798138,7047.24352812767,9584.213256120682,18454.834120988846,13529.887652277946,10467.075188332981,12163.977011933923,22904.980463922024,324.2721117988778,1391.5357560607988,5635.871867161071,121.98818518998148,24464.083047132022,10925.640367848728,973.7455050972679,2204.0914232548016,112.63590891675088,190415.11593353827,19112.948034682842,943.4221732620395,1955.9326604291996,46386.3200219172,367.85921581429346,328.48480983612393,91.72597872609404,323.3972183403137,3369.0785346999764,485.2107060419434,25729.874712667475,149.23979383853506,1725.485540994102,191.6177478855288,1307.4119248936474,31164.58729095986,5496.174470941284,1326512.7109985352,303655.0,1477.2536702677608,2066.0,1166.947030544281,10544.894351482391,0.0,61.92151582179985,36168.43717288971,22813.282854676247,737.9318654087239,7300.0,2740.371108487248,2408.2434302568427,124.04797174502124,0.0,0.0,1427.9644649200593,103050.80302596092,1685.4382376670837,0.0,0.0,91367.70454406738,265.3092817530455,1585.2592612247463,1619.5531932202014
BaselTMA_SP42_171_X2Y7,1303.7497596116784,4766.6907655745745,1414.595847060904,8917.585112661123,8433.0588991642,11341.146131157875,22002.88218677044,15940.464576721191,5600.748924062909,9879.317552670836,18582.05780917406,477.98341325146635,728.1056783786023,71122.9769886987,165.58296492584043,5007.042415478383,3838.7918929004954,3525.215964411342,2702.032974232906,271.01155632389157,15621.369182548218,1080.574096631905,2194.216723607851,398.6119060803357,18528.876184994813,329.1075191313584,328.6123306441411,397.33289429090246,248.30486956906816,2173.394757207483,306.77217465745053,82696.58314817105,377.0787214968453,753.2967229889986,145.91048294345316,2040.0377178314625,2029.695762014529,81.88293237250075,2559287.027038574,344859.0,2653.9400694034994,3796.0,2373.9095833301544,19829.35950922966,0.0,277.0306272853173,50297.75969982147,33913.83403968811,509.04577112257994,18856.0,16830.418348012492,4557.375772327185,248.86835583299424,0.0,0.0,3295.5967933489387,136278.19194746017,3317.1957689523697,0.0,0.0,224766.34855651855,818.1539299071629,3885.7367563606467,4550.164258891612
BaselTMA_SP43_172_X9Y2,1040.6920977522238,6557.058951497078,1905.4835828095675,11956.462704181671,11437.909811019897,15503.045284032822,30050.408816099167,21968.824811577797,4834.741822841232,13541.437963187695,25588.681491613388,91.67453657513309,250.67003619029498,4729.097696795417,287.3733812481625,2889.247085375635,1722.3017867762542,734.2537057801904,5276.048282499093,99.17942895267056,8691.539739516851,1153.8500484455847,658.5925213232005,386.2471768785892,7256.540712074115,192.55540002547812,272.5325244139165,93.37181068556217,95.90582413008893,683.9975731354207,229.6081578257987,25741.54032935849,243.30621068579453,304.5292479028235,131.8109619523094,790.2538679536299,1249.086345390293,1403.5451907027973,2011069.8861083984,348658.0,2094.280936911702,3048.0,1912.763089954853,14982.297447443008,0.0,92.24048109109427,44714.64328169823,30859.0142993927,355.33397524749836,12828.0,-10494.48417613283,3428.5265846550465,280.76070182304835,0.0,0.0,2494.598316885032,123412.21201992035,2684.928522616625,0.0,0.0,128862.97505187988,544.6241742954062,2334.1275713967066,1223.5071878385784
BaselTMA_SP43_173_X2Y8,1383.5208655721926,12401.649107158184,3612.8603476285934,22737.277039170265,21752.642310380936,29430.341175556183,56859.87515306473,41711.412264585495,29539.86349262117,31866.488850593567,60207.48596715927,1832.7987355599055,3842.0571774059044,24170.639613084317,408.10428687923195,1350.8189099290753,1895.7411167984346,1839.8805004343344,6939.754799222611,310.1035733935436,28314.311170898694,2077.521683955795,29747.954062193854,1229.043526694311,7451.000925245217,529.6391272355371,1602.7431684457501,465.6255860184805,494.5024282210998,3993.3422279171646,649.3741276235096,133385.71841486578,427.13973794354854,906.5015498130134,285.32424817270874,2577.8056932036216,14117.670610278807,136.95507573943382,3727774.2553100586,503304.0,3993.85811791569,5793.0,3765.8767533898354,28600.961761951447,0.0,174.95147684087118,74806.26358318329,51489.96685600281,1009.3529693876943,34930.0,-3483.5596498902887,6547.020028859377,414.8775255698714,0.0,0.0,5532.535330346919,199259.81699085236,5178.261928081512,0.0,0.0,249049.24030685425,1542.911547634998,4183.979047294292,12979.947526628328
BaselTMA_SP42_174_X9Y6,929.4927567793751,5308.541735351086,1570.2960068434477,9905.252609491348,9373.491524100304,12632.900271177292,24524.577242851257,17764.605532884598,17713.900480352844,10150.951203763485,19310.503143906593,1101.0283518600786,8701.438989344728,49676.29412066754,388.1050809664276,5210.767631123541,4368.842097915862,2457.61867036308,4332.482944139136,192.7565574912816,54710.825934734625,3848.1958198983484,2261.860376705696,387.69333001084357,6884.33686454526,262.6537114796371,318.1125251962687,174.55583921387174,236.46385722919186,2595.312866654247,335.9599077855498,38347.97200017282,396.42788764869005,802.418115428273,150.73986652377647,1780.3772627808419,5482.031843166766,77.7261228141464,2444641.4188842773,394697.0,2414.853949919343,3561.0,2292.226801648736,16458.722200155258,0.0,242.92864666970328,51873.237483501434,36025.25490570068,534.4515400783062,19030.0,6350.2558000050485,3796.2192194461823,262.92863239953283,0.0,0.0,3239.054947610188,141707.48396778107,3174.7764160633087,0.0,0.0,216562.49890899658,609.9642157854662,1449.1376519279338,3117.9982848152345
BaselTMA_SP42_175_X15Y5_235,708.4989145584541,4098.323311179876,1187.2550685480237,7437.827536344528,7058.27392745018,9506.979671955109,18298.28650522232,13276.07138466835,3893.463508420873,12810.586471021175,24392.591426968575,132.45853724497272,339.42206871027935,27518.48144835839,601.9230146761208,8361.462167763852,10738.009352290463,1721.6772585388553,3086.6984707454717,121.15271114974809,2326.875771591778,384.6902233462741,1309.4030751914036,580.2835054362389,6596.262152807946,282.4609239075422,632.2761263645972,236.10167932141735,205.1171073770974,1765.5491975136101,251.02708490822573,71951.25844125914,1147.5888523738022,1550.5671277185165,391.182590629636,1341.099663416755,253.60196707034558,102.54087654963513,1532301.3157348633,200261.0,1585.0832437425852,2318.0,1503.2513464987278,7844.858020186424,0.0,1855.894510552131,29867.109342336655,20629.29951941967,407.9188057601339,11522.0,-1286.4188806414613,1829.3042031228542,535.1821767408402,0.0,0.0,2056.733324922942,80289.22401237488,2066.9784923791885,0.0,0.0,116420.02372741699,1523.2409903438536,3046.1478249997417,1695.9071631441018
BaselTMA_SP42_176_X3Y7,1657.4693151965248,6490.383066952229,1924.52897156775,12163.661194980145,11507.48763847351,15527.593398869038,30131.876035690308,21841.850805044174,7180.204668254508,15393.355980753899,29146.677192837,217.97117303594953,1507.9384444090742,16631.13100107235,3460.884530676239,6328.16599278925,7590.161736191569,2001.1287284806294,4918.094926696399,184.0153097375786,1453.1875411775284,435.8481246675861,1678.0706374534966,1527.7678578105592,5944.367110645215,371.13340937974266,631.8083890761415,193.45736458532267,357.2570526245783,1276.4966210070997,728.2532407586427,40838.5863063868,354.7886776309771,789.520442016418,191.284555031082,1881.2927782963088,239.6907161795537,91.9935886646462,3239008.8413085938,418381.0,3261.028890326619,4760.0,3017.595003247261,25129.87924838066,0.0,234.70404557819126,61407.46221613884,42455.53984808922,559.7008827401829,21548.0,14411.90040856693,5776.161307841539,354.84174955845816,0.0,0.0,3974.599612075407,166963.85800361633,4199.91975414753,0.0,0.0,263995.28060913086,1155.9883256020148,4584.845803864934,1728.850303502464
BaselTMA_SP41_177_X16Y5,938.949730425119,4269.588467538357,1200.532734386623,7697.336679816246,7265.139812529087,9764.536730110645,19043.827151417732,13776.312522888184,2368.3897153799635,11133.361414462328,21096.275394320488,426.0709800915816,461.85633205571,16828.576346801397,233.20545771239802,14851.431845322848,16604.2399315764,1447.8085013990494,1110.4681756583147,158.4026604062467,27013.407585154364,2465.52200428967,1507.3674250685651,632.8728665441874,18070.78360868195,357.00034880380684,445.9051095535355,567.9248189455675,429.0995643609888,1454.8353380300105,251.4193342549795,91560.80771079454,3463.0405499264116,1536.0283263495544,698.8305183918167,1118.3777821555948,1429.7033930482264,1089.5669338762698,1248453.929260254,238316.0,1876.749324053526,2718.0,1736.487614929676,13092.830619096756,0.0,193.1780019093777,35215.321370363235,24167.403230905533,516.5427828349683,12094.0,-1574.4912013486032,2883.788153141737,178.5443885638381,0.0,0.0,2281.719654633069,95153.12994909286,2401.1260895729065,0.0,0.0,101914.38041877747,508.218313076454,1158.159091169214,1471.4910067540543
BaselTMA_SP42_178_X13Y7,341.0204556520397,3575.864978134632,1056.180968977511,6695.011983036995,6317.670762598515,8522.497130513191,16589.78125834465,12000.866133928299,2313.7929356043824,5356.490264639258,10218.227769196033,108.63658706978893,672.2975386428299,8375.435065782522,198.04959853991014,1948.6723057417978,4019.03444368369,794.0487990520255,4857.525984988394,82.6140975943834,10247.966127646076,733.0247706434085,710.0429101809009,359.27143961701324,5638.711241370662,140.61228636354767,1074.5387457839292,94.32647619387544,99.51786641928325,652.639794614166,164.4616319909867,16133.547400908386,133.75825826337783,315.66886725580525,81.6824046975011,654.3257915137866,1207.8320749142667,62.381391433344,1400683.0944213867,266810.0,1292.8740165531635,1965.0,1262.1533764898777,11053.41098165512,0.0,137.77813212575157,30016.9640314579,21722.41280567646,208.12188474561998,5706.0,59.954790193587826,2527.7700897455215,147.5945005854592,0.0,0.0,1270.2590384681043,84087.37499952316,1753.206985771656,0.0,0.0,112883.81686782837,631.3925476705454,1590.7719077946342,1442.6862086987503
BaselTMA_SP42_179_X13Y8,4094.257006493713,10150.260303854942,2998.7166783995926,18957.236090898514,17956.416872620583,24196.507834911346,46849.25078892708,34000.22818875313,16022.439554491737,18339.335216745734,34994.24141974747,2385.169714319195,1083.1016876220788,53192.71776256378,10262.469165967561,2346.661054426566,36590.02366553777,7850.914014480304,6878.421389035654,665.859848723563,1391.2724572326395,848.8960095390989,3302.9676217050064,18124.00607971253,25000.479673604295,1172.89737012836,5539.040334551256,1056.2410895235753,1089.091644522153,2599.4419248737395,786.2508089149491,277176.068543781,2462.878107440214,3535.8725882707135,1056.3389360488493,15587.03421064757,584.7892990188483,99.32738613795959,3697828.0657958984,512136.0,3557.3485156819224,5183.0,3334.0934313833714,24498.073036193848,0.0,317.6233006516712,70468.73608827591,48715.06549704075,2129.7794310842655,29180.0,2330.5234309053058,5652.988009825349,370.36386277305405,0.0,0.0,4850.591711089457,190773.70303869247,4609.58941078186,0.0,0.0,318164.6394882202,1105.7520668043255,3386.649681703565,6453.378617582048
BaselTMA_SP43_180_X5Y2,2344.1926922448856,5862.333532780409,1708.3762334510684,10742.610543370247,10288.486364126205,13954.715230584145,26908.020369768143,19725.594427347183,47166.58738524834,24525.467447146773,46288.292577043176,920.6643241217375,6560.594306758132,16970.03514167405,396.5084785358304,5317.31188783602,11500.51652994343,1453.0778771117284,2936.705776664212,318.90666915616197,69001.02333753879,6544.989624431122,2158.114006255654,1494.7529385208902,19356.777564888373,650.2452165420295,1156.6561309104593,509.749958313945,599.04988772018,2718.2177713029087,463.1590375675265,200465.14237830503,956.9468505865204,1306.5309506144579,441.7309266794916,2638.85397402054,7335.124025559313,353.1860927216567,1806379.1524047852,262951.0,1816.1438797712326,2618.0,1657.144573032856,13713.822147011757,0.0,100.29517808629504,36044.241057395935,24534.171622395515,1051.9071533890344,9262.0,-8625.321760635823,3150.0517187118526,261.89148340280514,0.0,0.0,1953.2893214355843,97354.0158958435,2319.5215591192245,0.0,0.0,116652.05152511597,744.1054525974433,3871.6498144740253,2978.4986662708707
